endpoint_id,endpoint,method,day,call_count,auth_fail_rate,p95_latency_ms,lifecycle_state,is_zombie,is_shadow,anomaly
1103,/v1/aa/consent,POST,7,2241,0.0152,147.2,active,0,0,0
1103,/v1/aa/consent,POST,8,2126,0.0052,125.1,active,0,0,0
1103,/v1/aa/consent,POST,9,2214,0.0096,110.0,active,0,0,0
1103,/v1/aa/consent,POST,10,2121,0.0085,132.9,active,0,0,0
1103,/v1/aa/consent,POST,11,2209,0.0197,133.1,active,0,0,0
1103,/v1/aa/consent,POST,12,2176,0.0139,120.1,active,0,0,0
1103,/v1/aa/consent,POST,13,2290,0.0053,110.4,active,0,0,0
1103,/v1/aa/consent,POST,14,2304,0.0123,126.8,active,0,0,0
1103,/v1/aa/consent,POST,15,2053,0.0037,105.0,active,0,0,0
1103,/v1/aa/consent,POST,16,2092,0.0081,122.6,active,0,0,0
1103,/v1/aa/consent,POST,17,2159,0.0204,131.1,active,0,0,0
1103,/v1/aa/consent,POST,18,2288,0.0095,117.3,active,0,0,0
1103,/v1/aa/consent,POST,19,2201,0.0185,116.5,active,0,0,0
1103,/v1/aa/consent,POST,20,2093,0.0034,117.3,active,0,0,0
1103,/v1/aa/consent,POST,21,2077,0.0069,129.2,active,0,0,0
1103,/v1/aa/consent,POST,22,2056,0.0022,110.3,active,0,0,0
1103,/v1/aa/consent,POST,23,2039,0.0167,126.1,active,0,0,0
1103,/v1/aa/consent,POST,24,2312,0.0096,83.3,active,0,0,0
1103,/v1/aa/consent,POST,25,2125,0.0105,118.2,active,0,0,0
1103,/v1/aa/consent,POST,26,2327,0.0148,116.2,active,0,0,0
1103,/v1/aa/consent,POST,27,2101,0.0187,110.2,active,0,0,0
1103,/v1/aa/consent,POST,28,2204,0.0142,97.2,active,0,0,0
1103,/v1/aa/consent,POST,29,2102,0.005,118.9,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,0,3675,0.0159,118.1,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,1,4069,0.004,89.8,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,2,3681,0.0134,112.8,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,3,3664,0.0184,148.7,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,4,3437,0.0103,122.9,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,5,3371,0.0178,83.9,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,6,3761,0.0144,137.5,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,7,3540,0.0073,132.4,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,8,3536,0.0079,99.4,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,9,3577,0.0207,100.6,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,10,3342,0.012,156.6,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,11,3716,0.0049,101.2,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,12,3451,0.0073,123.8,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,13,3583,0.0109,114.6,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,14,3599,0.0081,123.0,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,15,3783,0.0085,128.1,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,16,3385,0.0115,118.6,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,17,3577,0.0127,135.6,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,18,3717,0.0142,115.0,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,19,3527,0.0025,84.9,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,20,3576,0.0037,137.8,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,21,3648,0.0076,109.6,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,22,3367,0.0161,141.0,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,23,3670,0.0179,111.5,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,24,3473,0.0085,127.9,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,25,3435,0.0039,117.0,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,26,3477,0.0132,134.5,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,27,3585,0.0077,123.2,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,28,3691,0.0097,137.7,active,0,0,0
1104,/v3/accounts/{accountId}/balance,GET,29,3722,0.0084,138.6,active,0,0,0
1105,/v1/beneficiaries,POST,0,76,0.1587,750.4,orphaned,0,0,0
1105,/v1/beneficiaries,POST,1,71,0.1398,651.8,orphaned,0,0,0
1105,/v1/beneficiaries,POST,2,84,0.0884,629.9,orphaned,0,0,0
1105,/v1/beneficiaries,POST,3,72,0.1184,566.1,orphaned,0,0,0
1105,/v1/beneficiaries,POST,4,74,0.1623,483.6,orphaned,0,0,0
1105,/v1/beneficiaries,POST,5,73,0.1705,830.7,orphaned,0,0,0
1105,/v1/beneficiaries,POST,6,83,0.2157,514.5,orphaned,0,0,0
1105,/v1/beneficiaries,POST,7,75,0.1421,457.1,orphaned,0,0,0
1105,/v1/beneficiaries,POST,8,80,0.0812,145.6,orphaned,0,0,0
1105,/v1/beneficiaries,POST,9,73,0.0276,750.5,orphaned,0,0,0
1105,/v1/beneficiaries,POST,10,78,0.0741,842.8,orphaned,0,0,0
1105,/v1/beneficiaries,POST,11,80,0.0993,651.9,orphaned,0,0,0
1105,/v1/beneficiaries,POST,12,76,0.1936,729.4,orphaned,0,0,0
1105,/v1/beneficiaries,POST,13,87,0.0285,914.2,orphaned,0,0,0
1105,/v1/beneficiaries,POST,14,79,0.1661,479.3,orphaned,0,0,0
1105,/v1/beneficiaries,POST,15,73,0.1674,378.3,orphaned,0,0,0
1105,/v1/beneficiaries,POST,16,79,0.1504,279.5,orphaned,0,0,0
1105,/v1/beneficiaries,POST,17,103,0.1492,611.1,orphaned,0,0,0
1105,/v1/beneficiaries,POST,18,71,0.1167,678.9,orphaned,0,0,0
1105,/v1/beneficiaries,POST,19,83,0.2418,1098.4,orphaned,0,0,0
1105,/v1/beneficiaries,POST,20,93,0.0971,777.1,orphaned,0,0,0
1105,/v1/beneficiaries,POST,21,66,0.2402,750.2,orphaned,0,0,0
1105,/v1/beneficiaries,POST,22,71,0.1585,555.5,orphaned,0,0,0
1105,/v1/beneficiaries,POST,23,69,0.1755,500.5,orphaned,0,0,0
1105,/v1/beneficiaries,POST,24,58,0.2365,615.8,orphaned,0,0,0
1105,/v1/beneficiaries,POST,25,87,0.1576,960.3,orphaned,0,0,0
1105,/v1/beneficiaries,POST,26,74,0.0322,615.5,orphaned,0,0,0
1105,/v1/beneficiaries,POST,27,83,0.0481,749.1,orphaned,0,0,0
1105,/v1/beneficiaries,POST,28,60,0.1424,776.4,orphaned,0,0,0
1105,/v1/beneficiaries,POST,29,74,0.1273,784.6,orphaned,0,0,0
1106,/v2/upi/pay,GET,0,4717,0.0135,135.7,active,0,0,0
1106,/v2/upi/pay,GET,1,4706,0.0076,129.0,active,0,0,0
1106,/v2/upi/pay,GET,2,5060,0.0131,116.3,active,0,0,0
1106,/v2/upi/pay,GET,3,4620,0.0059,127.5,active,0,0,0
1106,/v2/upi/pay,GET,4,4806,0.0081,133.3,active,0,0,0
1106,/v2/upi/pay,GET,5,4898,0.0113,94.1,active,0,0,0
1106,/v2/upi/pay,GET,6,4661,0.0134,97.6,active,0,0,0
1106,/v2/upi/pay,GET,7,4477,0.0088,118.8,active,0,0,0
1106,/v2/upi/pay,GET,8,4671,0.0041,134.9,active,0,0,0
1106,/v2/upi/pay,GET,9,4880,0.0083,134.8,active,0,0,0
1106,/v2/upi/pay,GET,10,4626,0.0,107.5,active,0,0,0
1106,/v2/upi/pay,GET,11,4964,0.0113,141.8,active,0,0,0
1106,/v2/upi/pay,GET,12,4964,0.0095,85.2,active,0,0,0
1106,/v2/upi/pay,GET,13,4488,0.0131,121.1,active,0,0,0
1106,/v2/upi/pay,GET,14,4823,0.0047,118.9,active,0,0,0
1106,/v2/upi/pay,GET,15,5055,0.0069,126.0,active,0,0,0
1106,/v2/upi/pay,GET,16,4555,0.0142,114.5,active,0,0,0
1106,/v2/upi/pay,GET,17,4328,0.0,108.5,active,0,0,0
1106,/v2/upi/pay,GET,18,4530,0.0,122.1,active,0,0,0
1106,/v2/upi/pay,GET,19,4676,0.0112,114.3,active,0,0,0
1106,/v2/upi/pay,GET,20,4701,0.0095,124.2,active,0,0,0
1106,/v2/upi/pay,GET,21,5056,0.016,107.2,active,0,0,0
1106,/v2/upi/pay,GET,22,4845,0.0143,154.6,active,0,0,0
1106,/v2/upi/pay,GET,23,4565,0.0034,148.5,active,0,0,0
1106,/v2/upi/pay,GET,24,4851,0.0125,128.8,active,0,0,0
1106,/v2/upi/pay,GET,25,4713,0.0064,107.3,active,0,0,0
1106,/v2/upi/pay,GET,26,4754,0.0077,100.5,active,0,0,0
1106,/v2/upi/pay,GET,27,4723,0.0017,115.5,active,0,0,0
1106,/v2/upi/pay,GET,28,5042,0.0095,118.9,active,0,0,0
1106,/v2/upi/pay,GET,29,4669,0.0129,124.3,active,0,0,0
1107,/v1/aa/fip/discover,POST,0,2103,0.0107,113.4,active,0,0,0
1107,/v1/aa/fip/discover,POST,1,1958,0.0097,114.5,active,0,0,0
1107,/v1/aa/fip/discover,POST,2,2011,0.0149,105.2,active,0,0,0
1107,/v1/aa/fip/discover,POST,3,2185,0.0181,121.4,active,0,0,0
1107,/v1/aa/fip/discover,POST,4,2213,0.0067,136.2,active,0,0,0
1107,/v1/aa/fip/discover,POST,5,2320,0.0082,130.3,active,0,0,0
1107,/v1/aa/fip/discover,POST,6,1914,0.0233,118.8,active,0,0,0
1107,/v1/aa/fip/discover,POST,7,2227,0.0073,127.1,active,0,0,0
1107,/v1/aa/fip/discover,POST,8,1970,0.006,137.8,active,0,0,0
1107,/v1/aa/fip/discover,POST,9,2170,0.012,142.6,active,0,0,0
1107,/v1/aa/fip/discover,POST,10,2230,0.0055,126.4,active,0,0,0
1107,/v1/aa/fip/discover,POST,11,1861,0.0116,102.5,active,0,0,0
1107,/v1/aa/fip/discover,POST,12,1979,0.0115,109.0,active,0,0,0
1107,/v1/aa/fip/discover,POST,13,2019,0.01,127.6,active,0,0,0
1107,/v1/aa/fip/discover,POST,14,2096,0.0124,105.2,active,0,0,0
1107,/v1/aa/fip/discover,POST,15,2119,0.0076,84.1,active,0,0,0
1107,/v1/aa/fip/discover,POST,16,2128,0.009,143.3,active,0,0,0
1107,/v1/aa/fip/discover,POST,17,2021,0.0041,126.0,active,0,0,0
1107,/v1/aa/fip/discover,POST,18,2114,0.0205,120.9,active,0,0,0
1107,/v1/aa/fip/discover,POST,19,2165,0.0134,134.1,active,0,0,0
1107,/v1/aa/fip/discover,POST,20,2000,0.0091,129.0,active,0,0,0
1107,/v1/aa/fip/discover,POST,21,2092,0.0046,113.5,active,0,0,0
1107,/v1/aa/fip/discover,POST,22,2165,0.0119,104.3,active,0,0,0
1107,/v1/aa/fip/discover,POST,23,2062,0.0083,133.7,active,0,0,0
1107,/v1/aa/fip/discover,POST,24,2113,0.0112,131.9,active,0,0,0
1107,/v1/aa/fip/discover,POST,25,2089,0.022,131.6,active,0,0,0
1107,/v1/aa/fip/discover,POST,26,2066,0.0082,115.7,active,0,0,0
1107,/v1/aa/fip/discover,POST,27,2004,0.0009,100.4,active,0,0,0
1107,/v1/aa/fip/discover,POST,28,2209,0.0035,130.6,active,0,0,0
1107,/v1/aa/fip/discover,POST,29,1915,0.0241,147.5,active,0,0,0
1108,/v1/beneficiaries,GET,0,4226,0.0173,164.8,active,0,0,0
1108,/v1/beneficiaries,GET,1,4369,0.0134,127.1,active,0,0,0
1108,/v1/beneficiaries,GET,2,4325,0.0036,128.3,active,0,0,0
1108,/v1/beneficiaries,GET,3,4869,0.0119,134.0,active,0,0,0
1108,/v1/beneficiaries,GET,4,4000,0.0093,112.8,active,0,0,0
1108,/v1/beneficiaries,GET,5,4327,0.0119,116.5,active,0,0,0
1108,/v1/beneficiaries,GET,6,3951,0.005,126.1,active,0,0,0
1108,/v1/beneficiaries,GET,7,4042,0.0088,109.6,active,0,0,0
1108,/v1/beneficiaries,GET,8,4105,0.0129,122.3,active,0,0,0
1108,/v1/beneficiaries,GET,9,4637,0.0147,113.1,active,0,0,0
1108,/v1/beneficiaries,GET,10,4038,0.0234,133.6,active,0,0,0
1108,/v1/beneficiaries,GET,11,4601,0.0035,101.9,active,0,0,0
1108,/v1/beneficiaries,GET,12,4242,0.0084,107.4,active,0,0,0
1108,/v1/beneficiaries,GET,13,4199,0.0083,134.0,active,0,0,0
1108,/v1/beneficiaries,GET,14,4486,0.0071,117.9,active,0,0,0
1108,/v1/beneficiaries,GET,15,4874,0.0137,118.0,active,0,0,0
1108,/v1/beneficiaries,GET,16,4510,0.0065,121.3,active,0,0,0
1108,/v1/beneficiaries,GET,17,4260,0.0131,153.9,active,0,0,0
1108,/v1/beneficiaries,GET,18,4387,0.0018,119.2,active,0,0,0
1108,/v1/beneficiaries,GET,19,4085,0.0085,117.2,active,0,0,0
1108,/v1/beneficiaries,GET,20,4560,0.0103,119.5,active,0,0,0
1108,/v1/beneficiaries,GET,21,4431,0.0042,143.1,active,0,0,0
1108,/v1/beneficiaries,GET,22,4189,0.0087,131.2,active,0,0,0
1108,/v1/beneficiaries,GET,23,4230,0.0023,124.4,active,0,0,0
1108,/v1/beneficiaries,GET,24,4230,0.012,139.3,active,0,0,0
1108,/v1/beneficiaries,GET,25,4622,0.0052,125.3,active,0,0,0
1108,/v1/beneficiaries,GET,26,4302,0.0071,123.8,active,0,0,0
1108,/v1/beneficiaries,GET,27,4344,0.0027,133.5,active,0,0,0
1108,/v1/beneficiaries,GET,28,4148,0.0157,112.9,active,0,0,0
1108,/v1/beneficiaries,GET,29,4320,0.0228,104.6,active,0,0,0
1109,/v1/aa/consent,POST,0,3619,0.0047,131.0,active,0,0,0
1109,/v1/aa/consent,POST,1,3318,0.008,107.2,active,0,0,0
1109,/v1/aa/consent,POST,2,3607,0.0096,117.5,active,0,0,0
1109,/v1/aa/consent,POST,3,3562,0.0113,97.5,active,0,0,0
1109,/v1/aa/consent,POST,4,3778,0.0129,121.5,active,0,0,0
1109,/v1/aa/consent,POST,5,3380,0.0092,150.7,active,0,0,0
1109,/v1/aa/consent,POST,6,3840,0.0032,109.2,active,0,0,0
1109,/v1/aa/consent,POST,7,3637,0.0136,122.4,active,0,0,0
1109,/v1/aa/consent,POST,8,3253,0.0076,96.0,active,0,0,0
1109,/v1/aa/consent,POST,9,3588,0.0005,143.4,active,0,0,0
1109,/v1/aa/consent,POST,10,3732,0.0082,127.5,active,0,0,0
1109,/v1/aa/consent,POST,11,3616,0.0061,120.8,active,0,0,0
1109,/v1/aa/consent,POST,12,3250,0.0062,115.7,active,0,0,0
1109,/v1/aa/consent,POST,13,3446,0.0036,105.3,active,0,0,0
1109,/v1/aa/consent,POST,14,3000,0.0075,95.2,active,0,0,0
1109,/v1/aa/consent,POST,15,3214,0.0056,120.1,active,0,0,0
1109,/v1/aa/consent,POST,16,3514,0.0147,113.0,active,0,0,0
1109,/v1/aa/consent,POST,17,3202,0.0051,130.9,active,0,0,0
1109,/v1/aa/consent,POST,18,3709,0.0077,135.8,active,0,0,0
1109,/v1/aa/consent,POST,19,3491,0.0129,134.0,active,0,0,0
1109,/v1/aa/consent,POST,20,3564,0.0081,112.9,active,0,0,0
1109,/v1/aa/consent,POST,21,3631,0.013,139.2,active,0,0,0
1109,/v1/aa/consent,POST,22,3643,0.0075,121.4,active,0,0,0
1109,/v1/aa/consent,POST,23,3330,0.0042,104.0,active,0,0,0
1109,/v1/aa/consent,POST,24,3511,0.0078,126.0,active,0,0,0
1109,/v1/aa/consent,POST,25,3544,0.0064,110.2,active,0,0,0
1109,/v1/aa/consent,POST,26,3432,0.0069,114.4,active,0,0,0
1109,/v1/aa/consent,POST,27,3197,0.0,140.8,active,0,0,0
1109,/v1/aa/consent,POST,28,3506,0.0258,148.6,active,0,0,0
1109,/v1/aa/consent,POST,29,3181,0.0069,135.3,active,0,0,0
1110,/v1/kyc/video,GET,0,4325,0.0176,118.0,active,0,0,0
1110,/v1/kyc/video,GET,1,4349,0.0146,92.0,active,0,0,0
1110,/v1/kyc/video,GET,2,4169,0.0124,83.9,active,0,0,0
1110,/v1/kyc/video,GET,3,4038,0.0,126.2,active,0,0,0
1110,/v1/kyc/video,GET,4,4325,0.0116,127.6,active,0,0,0
1110,/v1/kyc/video,GET,5,4056,0.0153,114.8,active,0,0,0
1110,/v1/kyc/video,GET,6,3779,0.0058,120.2,active,0,0,0
1110,/v1/kyc/video,GET,7,4216,0.0141,125.3,active,0,0,0
1110,/v1/kyc/video,GET,8,4136,0.009,123.5,active,0,0,0
1110,/v1/kyc/video,GET,9,4088,0.0107,114.6,active,0,0,0
1110,/v1/kyc/video,GET,10,4042,0.0147,116.0,active,0,0,0
1110,/v1/kyc/video,GET,11,4485,0.0174,104.6,active,0,0,0
1110,/v1/kyc/video,GET,12,4018,0.0022,117.8,active,0,0,0
1110,/v1/kyc/video,GET,13,4571,0.0059,145.2,active,0,0,0
1110,/v1/kyc/video,GET,14,3984,0.0115,111.7,active,0,0,0
1110,/v1/kyc/video,GET,15,4820,0.0162,86.7,active,0,0,0
1110,/v1/kyc/video,GET,16,4358,0.014,119.3,active,0,0,0
1110,/v1/kyc/video,GET,17,4137,0.008,145.9,active,0,0,0
1110,/v1/kyc/video,GET,18,4316,0.0157,110.5,active,0,0,0
1110,/v1/kyc/video,GET,19,4260,0.0078,113.9,active,0,0,0
1110,/v1/kyc/video,GET,20,4357,0.0148,130.9,active,0,0,0
1110,/v1/kyc/video,GET,21,4130,0.0129,122.0,active,0,0,0
1110,/v1/kyc/video,GET,22,4487,0.0086,103.2,active,0,0,0
1110,/v1/kyc/video,GET,23,4125,0.0249,98.4,active,0,0,0
1110,/v1/kyc/video,GET,24,4293,0.0084,134.4,active,0,0,0
1110,/v1/kyc/video,GET,25,3991,0.0162,112.2,active,0,0,0
1110,/v1/kyc/video,GET,26,4320,0.0155,114.3,active,0,0,0
1110,/v1/kyc/video,GET,27,4040,0.0157,109.4,active,0,0,0
1110,/v1/kyc/video,GET,28,4145,0.0149,97.6,active,0,0,0
1110,/v1/kyc/video,GET,29,3871,0.0112,128.4,active,0,0,0
1111,/v1/forex/quote,POST,0,1679,0.0105,134.7,active,0,0,0
1111,/v1/forex/quote,POST,1,1803,0.0037,124.3,active,0,0,0
1111,/v1/forex/quote,POST,2,1681,0.0161,148.2,active,0,0,0
1111,/v1/forex/quote,POST,3,1787,0.0126,104.1,active,0,0,0
1111,/v1/forex/quote,POST,4,1746,0.0051,122.0,active,0,0,0
1111,/v1/forex/quote,POST,5,1745,0.0099,113.5,active,0,0,0
1111,/v1/forex/quote,POST,6,1623,0.0108,101.0,active,0,0,0
1111,/v1/forex/quote,POST,7,1711,0.0074,136.5,active,0,0,0
1111,/v1/forex/quote,POST,8,1723,0.0046,115.5,active,0,0,0
1111,/v1/forex/quote,POST,9,1796,0.0136,126.4,active,0,0,0
1111,/v1/forex/quote,POST,10,1702,0.0113,129.9,active,0,0,0
1111,/v1/forex/quote,POST,11,1650,0.0051,128.2,active,0,0,0
1111,/v1/forex/quote,POST,12,1814,0.0052,122.3,active,0,0,0
1111,/v1/forex/quote,POST,13,1667,0.0054,123.7,active,0,0,0
1111,/v1/forex/quote,POST,14,1668,0.0152,129.3,active,0,0,0
1111,/v1/forex/quote,POST,15,1721,0.0068,97.9,active,0,0,0
1111,/v1/forex/quote,POST,16,1592,0.0064,109.4,active,0,0,0
1111,/v1/forex/quote,POST,17,1671,0.0107,123.5,active,0,0,0
1111,/v1/forex/quote,POST,18,1805,0.0096,115.0,active,0,0,0
1111,/v1/forex/quote,POST,19,1571,0.0078,118.8,active,0,0,0
1111,/v1/forex/quote,POST,20,1679,0.0131,122.0,active,0,0,0
1111,/v1/forex/quote,POST,21,1660,0.0142,111.3,active,0,0,0
1111,/v1/forex/quote,POST,22,1713,0.0129,114.8,active,0,0,0
1111,/v1/forex/quote,POST,23,1897,0.0038,104.6,active,0,0,0
1111,/v1/forex/quote,POST,24,1751,0.0101,106.2,active,0,0,0
1111,/v1/forex/quote,POST,25,1593,0.008,111.1,active,0,0,0
1111,/v1/forex/quote,POST,26,1815,0.0128,123.2,active,0,0,0
1111,/v1/forex/quote,POST,27,1789,0.004,107.4,active,0,0,0
1111,/v1/forex/quote,POST,28,1734,0.0064,99.3,active,0,0,0
1111,/v1/forex/quote,POST,29,1720,0.0068,137.8,active,0,0,0
1112,/v1/aa/consent,POST,0,37,0.2249,214.5,orphaned,0,0,0
1112,/v1/aa/consent,POST,1,38,0.136,560.6,orphaned,0,0,0
1112,/v1/aa/consent,POST,2,47,0.1162,710.5,orphaned,0,0,0
1112,/v1/aa/consent,POST,3,51,0.1314,786.9,orphaned,0,0,0
1112,/v1/aa/consent,POST,4,36,0.1694,468.6,orphaned,0,0,0
1112,/v1/aa/consent,POST,5,64,0.1451,259.0,orphaned,0,0,0
1112,/v1/aa/consent,POST,6,41,0.1156,381.2,orphaned,0,0,0
1112,/v1/aa/consent,POST,7,33,0.1969,431.9,orphaned,0,0,0
1112,/v1/aa/consent,POST,8,44,0.1542,561.9,orphaned,0,0,0
1112,/v1/aa/consent,POST,9,47,0.0593,444.1,orphaned,0,0,0
1112,/v1/aa/consent,POST,10,37,0.0996,354.1,orphaned,0,0,0
1112,/v1/aa/consent,POST,11,54,0.0941,525.2,orphaned,0,0,0
1112,/v1/aa/consent,POST,12,38,0.1129,729.9,orphaned,0,0,0
1112,/v1/aa/consent,POST,13,41,0.094,604.9,orphaned,0,0,0
1112,/v1/aa/consent,POST,14,28,0.2569,270.1,orphaned,0,0,0
1112,/v1/aa/consent,POST,15,29,0.1358,603.0,orphaned,0,0,0
1112,/v1/aa/consent,POST,16,38,0.0873,1017.1,orphaned,0,0,0
1112,/v1/aa/consent,POST,17,41,0.2697,846.4,orphaned,0,0,0
1112,/v1/aa/consent,POST,18,51,0.1723,928.1,orphaned,0,0,0
1112,/v1/aa/consent,POST,19,41,0.1495,428.2,orphaned,0,0,0
1112,/v1/aa/consent,POST,20,44,0.1555,734.8,orphaned,0,0,0
1112,/v1/aa/consent,POST,21,23,0.2066,444.6,orphaned,0,0,0
1112,/v1/aa/consent,POST,22,38,0.1785,1009.7,orphaned,0,0,0
1112,/v1/aa/consent,POST,23,48,0.1825,586.6,orphaned,0,0,0
1112,/v1/aa/consent,POST,24,51,0.0533,690.3,orphaned,0,0,0
1112,/v1/aa/consent,POST,25,67,0.1584,782.5,orphaned,0,0,0
1112,/v1/aa/consent,POST,26,42,0.1731,421.9,orphaned,0,0,0
1112,/v1/aa/consent,POST,27,40,0.1432,493.9,orphaned,0,0,0
1112,/v1/aa/consent,POST,28,37,0.1919,743.1,orphaned,0,0,0
1112,/v1/aa/consent,POST,29,55,0.1772,444.0,orphaned,0,0,0
1113,/v2/upi/pay,GET,0,1225,0.014,136.6,active,0,0,0
1113,/v2/upi/pay,GET,1,1173,0.0149,102.1,active,0,0,0
1113,/v2/upi/pay,GET,2,1189,0.0075,137.6,active,0,0,0
1113,/v2/upi/pay,GET,3,1165,0.0137,86.9,active,0,0,0
1113,/v2/upi/pay,GET,4,1174,0.0094,98.3,active,0,0,0
1113,/v2/upi/pay,GET,5,1207,0.0023,113.9,active,0,0,0
1113,/v2/upi/pay,GET,6,1151,0.0155,135.1,active,0,0,0
1113,/v2/upi/pay,GET,7,1200,0.0059,142.7,active,0,0,0
1113,/v2/upi/pay,GET,8,1138,0.0106,98.2,active,0,0,0
1113,/v2/upi/pay,GET,9,1273,0.0031,130.1,active,0,0,0
1113,/v2/upi/pay,GET,10,1301,0.0194,146.5,active,0,0,0
1113,/v2/upi/pay,GET,11,1131,0.0096,94.8,active,0,0,0
1113,/v2/upi/pay,GET,12,1306,0.0068,137.8,active,0,0,0
1113,/v2/upi/pay,GET,13,1232,0.0194,124.6,active,0,0,0
1113,/v2/upi/pay,GET,14,1146,0.0085,141.7,active,0,0,0
1113,/v2/upi/pay,GET,15,1200,0.0199,108.9,active,0,0,0
1113,/v2/upi/pay,GET,16,1117,0.0071,114.7,active,0,0,0
1113,/v2/upi/pay,GET,17,1170,0.0149,141.8,active,0,0,0
1113,/v2/upi/pay,GET,18,1205,0.0054,130.0,active,0,0,0
1113,/v2/upi/pay,GET,19,1163,0.0076,119.3,active,0,0,0
1113,/v2/upi/pay,GET,20,1106,0.0059,135.1,active,0,0,0
1113,/v2/upi/pay,GET,21,1111,0.0,105.8,active,0,0,0
1113,/v2/upi/pay,GET,22,1191,0.0084,148.6,active,0,0,0
1113,/v2/upi/pay,GET,23,1248,0.0059,96.3,active,0,0,0
1113,/v2/upi/pay,GET,24,1158,0.0062,132.5,active,0,0,0
1113,/v2/upi/pay,GET,25,1073,0.0086,98.6,active,0,0,0
1113,/v2/upi/pay,GET,26,1257,0.0216,150.0,active,0,0,0
1113,/v2/upi/pay,GET,27,1165,0.0019,141.3,active,0,0,0
1113,/v2/upi/pay,GET,28,1165,0.0137,123.8,active,0,0,0
1113,/v2/upi/pay,GET,29,1139,0.0054,107.3,active,0,0,0
1114,/v1/transfers/swift,GET,0,26,0.1103,552.9,orphaned,0,0,0
1114,/v1/transfers/swift,GET,1,31,0.0615,594.9,orphaned,0,0,0
1114,/v1/transfers/swift,GET,2,21,0.1664,718.1,orphaned,0,0,0
1114,/v1/transfers/swift,GET,3,23,0.176,695.0,orphaned,0,0,0
1114,/v1/transfers/swift,GET,4,22,0.1755,699.6,orphaned,0,0,0
1114,/v1/transfers/swift,GET,5,20,0.2264,911.4,orphaned,0,0,0
1114,/v1/transfers/swift,GET,6,17,0.1122,586.4,orphaned,0,0,0
1114,/v1/transfers/swift,GET,7,34,0.1167,199.6,orphaned,0,0,0
1114,/v1/transfers/swift,GET,8,5,0.1767,649.0,orphaned,0,0,0
1114,/v1/transfers/swift,GET,9,40,0.127,847.3,orphaned,0,0,0
1114,/v1/transfers/swift,GET,10,7,0.1845,978.2,orphaned,0,0,0
1114,/v1/transfers/swift,GET,11,11,0.1615,750.8,orphaned,0,0,0
1114,/v1/transfers/swift,GET,12,39,0.0774,684.8,orphaned,0,0,0
1114,/v1/transfers/swift,GET,13,33,0.1859,508.8,orphaned,0,0,0
1114,/v1/transfers/swift,GET,14,25,0.2534,729.4,orphaned,0,0,0
1114,/v1/transfers/swift,GET,15,19,0.1464,589.8,orphaned,0,0,0
1114,/v1/transfers/swift,GET,16,3,0.1488,772.0,orphaned,0,0,0
1114,/v1/transfers/swift,GET,17,19,0.1543,641.5,orphaned,0,0,0
1114,/v1/transfers/swift,GET,18,8,0.1602,559.5,orphaned,0,0,0
1114,/v1/transfers/swift,GET,19,27,0.1387,771.0,orphaned,0,0,0
1114,/v1/transfers/swift,GET,20,21,0.1987,447.8,orphaned,0,0,0
1114,/v1/transfers/swift,GET,21,19,0.1714,643.7,orphaned,0,0,0
1114,/v1/transfers/swift,GET,22,15,0.0954,235.4,orphaned,0,0,0
1114,/v1/transfers/swift,GET,23,25,0.1666,740.5,orphaned,0,0,0
1114,/v1/transfers/swift,GET,24,21,0.2115,183.4,orphaned,0,0,0
1114,/v1/transfers/swift,GET,25,9,0.1539,775.5,orphaned,0,0,0
1114,/v1/transfers/swift,GET,26,31,0.1852,495.6,orphaned,0,0,0
1114,/v1/transfers/swift,GET,27,16,0.098,341.4,orphaned,0,0,0
1114,/v1/transfers/swift,GET,28,14,0.2108,860.0,orphaned,0,0,0
