source_file,endpoint,method,version_path,version_spec,service,provider,tags,deprecated,auth_scheme,schemas,schema_count,operation_id
stripe.json,/v1/customers/{customer},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetCustomersCustomer
stripe.json,/v1/customers/{customer},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,customer|error,2,PostCustomersCustomer
stripe.json,/v1/customers/{customer}/balance_transactions,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetCustomersCustomerBalanceTransactions
stripe.json,/v1/customers/{customer}/balance_transactions,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,customer_balance_transaction|error,2,PostCustomersCustomerBalanceTransactions
stripe.json,/v1/customers/{customer}/balance_transactions/{transaction},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,customer_balance_transaction|error,2,GetCustomersCustomerBalanceTransactionsTransaction
stripe.json,/v1/customers/{customer}/balance_transactions/{transaction},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,customer_balance_transaction|error,2,PostCustomersCustomerBalanceTransactionsTransaction
stripe.json,/v1/customers/{customer}/bank_accounts,GET,1,2026-04-22.dahlia,Stripe API,,,1,http:basic|http:bearer,error,1,GetCustomersCustomerBankAccounts
stripe.json,/v1/customers/{customer}/bank_accounts,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|payment_source,2,PostCustomersCustomerBankAccounts
stripe.json,/v1/customers/{customer}/bank_accounts/{id},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,DeleteCustomersCustomerBankAccountsId
stripe.json,/v1/customers/{customer}/bank_accounts/{id},GET,1,2026-04-22.dahlia,Stripe API,,,1,http:basic|http:bearer,bank_account|error,2,GetCustomersCustomerBankAccountsId
stripe.json,/v1/customers/{customer}/bank_accounts/{id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,PostCustomersCustomerBankAccountsId
stripe.json,/v1/customers/{customer}/bank_accounts/{id}/verify,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,bank_account|error,2,PostCustomersCustomerBankAccountsIdVerify
stripe.json,/v1/customers/{customer}/cards,GET,1,2026-04-22.dahlia,Stripe API,,,1,http:basic|http:bearer,error,1,GetCustomersCustomerCards
stripe.json,/v1/customers/{customer}/cards,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|payment_source,2,PostCustomersCustomerCards
stripe.json,/v1/customers/{customer}/cards/{id},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,DeleteCustomersCustomerCardsId
stripe.json,/v1/customers/{customer}/cards/{id},GET,1,2026-04-22.dahlia,Stripe API,,,1,http:basic|http:bearer,card|error,2,GetCustomersCustomerCardsId
stripe.json,/v1/customers/{customer}/cards/{id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,PostCustomersCustomerCardsId
stripe.json,/v1/customers/{customer}/cash_balance,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,cash_balance|error,2,GetCustomersCustomerCashBalance
stripe.json,/v1/customers/{customer}/cash_balance,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,cash_balance|error,2,PostCustomersCustomerCashBalance
stripe.json,/v1/customers/{customer}/cash_balance_transactions,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetCustomersCustomerCashBalanceTransactions
stripe.json,/v1/customers/{customer}/cash_balance_transactions/{transaction},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,customer_cash_balance_transaction|error,2,GetCustomersCustomerCashBalanceTransactionsTransaction
stripe.json,/v1/customers/{customer}/discount,DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,deleted_discount|error,2,DeleteCustomersCustomerDiscount
stripe.json,/v1/customers/{customer}/discount,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,discount|error,2,GetCustomersCustomerDiscount
stripe.json,/v1/customers/{customer}/funding_instructions,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|funding_instructions,2,PostCustomersCustomerFundingInstructions
stripe.json,/v1/customers/{customer}/payment_methods,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetCustomersCustomerPaymentMethods
stripe.json,/v1/customers/{customer}/payment_methods/{payment_method},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|payment_method,2,GetCustomersCustomerPaymentMethodsPaymentMethod
stripe.json,/v1/customers/{customer}/sources,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetCustomersCustomerSources
stripe.json,/v1/customers/{customer}/sources,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|payment_source,2,PostCustomersCustomerSources
stripe.json,/v1/customers/{customer}/sources/{id},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,DeleteCustomersCustomerSourcesId
stripe.json,/v1/customers/{customer}/sources/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|payment_source,2,GetCustomersCustomerSourcesId
stripe.json,/v1/customers/{customer}/sources/{id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,PostCustomersCustomerSourcesId
stripe.json,/v1/customers/{customer}/sources/{id}/verify,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,bank_account|error,2,PostCustomersCustomerSourcesIdVerify
stripe.json,/v1/customers/{customer}/subscriptions,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetCustomersCustomerSubscriptions
stripe.json,/v1/customers/{customer}/subscriptions,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|subscription,2,PostCustomersCustomerSubscriptions
stripe.json,/v1/customers/{customer}/subscriptions/{subscription_exposed_id},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|subscription,2,DeleteCustomersCustomerSubscriptionsSubscriptionExposedId
stripe.json,/v1/customers/{customer}/subscriptions/{subscription_exposed_id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|subscription,2,GetCustomersCustomerSubscriptionsSubscriptionExposedId
stripe.json,/v1/customers/{customer}/subscriptions/{subscription_exposed_id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|subscription,2,PostCustomersCustomerSubscriptionsSubscriptionExposedId
stripe.json,/v1/customers/{customer}/subscriptions/{subscription_exposed_id}/discount,DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,deleted_discount|error,2,DeleteCustomersCustomerSubscriptionsSubscriptionExposedIdDiscount
stripe.json,/v1/customers/{customer}/subscriptions/{subscription_exposed_id}/discount,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,discount|error,2,GetCustomersCustomerSubscriptionsSubscriptionExposedIdDiscount
stripe.json,/v1/customers/{customer}/tax_ids,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetCustomersCustomerTaxIds
stripe.json,/v1/customers/{customer}/tax_ids,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|tax_id,2,PostCustomersCustomerTaxIds
stripe.json,/v1/customers/{customer}/tax_ids/{id},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,deleted_tax_id|error,2,DeleteCustomersCustomerTaxIdsId
stripe.json,/v1/customers/{customer}/tax_ids/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|tax_id,2,GetCustomersCustomerTaxIdsId
stripe.json,/v1/disputes,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetDisputes
stripe.json,/v1/disputes/{dispute},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,dispute|error,2,GetDisputesDispute
stripe.json,/v1/disputes/{dispute},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,dispute|error,2,PostDisputesDispute
stripe.json,/v1/disputes/{dispute}/close,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,dispute|error,2,PostDisputesDisputeClose
stripe.json,/v1/entitlements/active_entitlements,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetEntitlementsActiveEntitlements
stripe.json,/v1/entitlements/active_entitlements/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,entitlements.active_entitlement|error,2,GetEntitlementsActiveEntitlementsId
stripe.json,/v1/entitlements/features,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetEntitlementsFeatures
stripe.json,/v1/entitlements/features,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,entitlements.feature|error,2,PostEntitlementsFeatures
stripe.json,/v1/entitlements/features/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,entitlements.feature|error,2,GetEntitlementsFeaturesId
stripe.json,/v1/entitlements/features/{id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,entitlements.feature|error,2,PostEntitlementsFeaturesId
stripe.json,/v1/ephemeral_keys,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,ephemeral_key|error,2,PostEphemeralKeys
stripe.json,/v1/ephemeral_keys/{key},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,ephemeral_key|error,2,DeleteEphemeralKeysKey
stripe.json,/v1/events,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetEvents
stripe.json,/v1/events/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|event,2,GetEventsId
stripe.json,/v1/exchange_rates,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetExchangeRates
stripe.json,/v1/exchange_rates/{rate_id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|exchange_rate,2,GetExchangeRatesRateId
stripe.json,/v1/external_accounts/{id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|external_account,2,PostExternalAccountsId
stripe.json,/v1/file_links,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetFileLinks
stripe.json,/v1/file_links,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|file_link,2,PostFileLinks
stripe.json,/v1/file_links/{link},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|file_link,2,GetFileLinksLink
stripe.json,/v1/file_links/{link},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|file_link,2,PostFileLinksLink
stripe.json,/v1/files,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetFiles
stripe.json,/v1/files,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|file,2,PostFiles
stripe.json,/v1/files/{file},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|file,2,GetFilesFile
stripe.json,/v1/financial_connections/accounts,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetFinancialConnectionsAccounts
stripe.json,/v1/financial_connections/accounts/{account},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.account,2,GetFinancialConnectionsAccountsAccount
stripe.json,/v1/financial_connections/accounts/{account}/disconnect,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.account,2,PostFinancialConnectionsAccountsAccountDisconnect
stripe.json,/v1/financial_connections/accounts/{account}/owners,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetFinancialConnectionsAccountsAccountOwners
stripe.json,/v1/financial_connections/accounts/{account}/refresh,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.account,2,PostFinancialConnectionsAccountsAccountRefresh
stripe.json,/v1/financial_connections/accounts/{account}/subscribe,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.account,2,PostFinancialConnectionsAccountsAccountSubscribe
stripe.json,/v1/financial_connections/accounts/{account}/unsubscribe,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.account,2,PostFinancialConnectionsAccountsAccountUnsubscribe
stripe.json,/v1/financial_connections/sessions,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.session,2,PostFinancialConnectionsSessions
stripe.json,/v1/financial_connections/sessions/{session},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.session,2,GetFinancialConnectionsSessionsSession
stripe.json,/v1/financial_connections/transactions,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetFinancialConnectionsTransactions
stripe.json,/v1/financial_connections/transactions/{transaction},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.transaction,2,GetFinancialConnectionsTransactionsTransaction
stripe.json,/v1/forwarding/requests,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetForwardingRequests
stripe.json,/v1/forwarding/requests,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|forwarding.request,2,PostForwardingRequests
stripe.json,/v1/forwarding/requests/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|forwarding.request,2,GetForwardingRequestsId
stripe.json,/v1/identity/verification_reports,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIdentityVerificationReports
stripe.json,/v1/identity/verification_reports/{report},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|identity.verification_report,2,GetIdentityVerificationReportsReport
stripe.json,/v1/identity/verification_sessions,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIdentityVerificationSessions
stripe.json,/v1/identity/verification_sessions,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|identity.verification_session,2,PostIdentityVerificationSessions
stripe.json,/v1/identity/verification_sessions/{session},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|identity.verification_session,2,GetIdentityVerificationSessionsSession
stripe.json,/v1/identity/verification_sessions/{session},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|identity.verification_session,2,PostIdentityVerificationSessionsSession
stripe.json,/v1/identity/verification_sessions/{session}/cancel,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|identity.verification_session,2,PostIdentityVerificationSessionsSessionCancel
stripe.json,/v1/identity/verification_sessions/{session}/redact,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|identity.verification_session,2,PostIdentityVerificationSessionsSessionRedact
stripe.json,/v1/invoice_payments,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetInvoicePayments
stripe.json,/v1/invoice_payments/{invoice_payment},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice_payment,2,GetInvoicePaymentsInvoicePayment
stripe.json,/v1/invoice_rendering_templates,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetInvoiceRenderingTemplates
stripe.json,/v1/invoice_rendering_templates/{template},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice_rendering_template,2,GetInvoiceRenderingTemplatesTemplate
stripe.json,/v1/invoice_rendering_templates/{template}/archive,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice_rendering_template,2,PostInvoiceRenderingTemplatesTemplateArchive
stripe.json,/v1/invoice_rendering_templates/{template}/unarchive,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice_rendering_template,2,PostInvoiceRenderingTemplatesTemplateUnarchive
stripe.json,/v1/invoiceitems,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetInvoiceitems
stripe.json,/v1/invoiceitems,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoiceitem,2,PostInvoiceitems
stripe.json,/v1/invoiceitems/{invoiceitem},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,deleted_invoiceitem|error,2,DeleteInvoiceitemsInvoiceitem
stripe.json,/v1/invoiceitems/{invoiceitem},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoiceitem,2,GetInvoiceitemsInvoiceitem
stripe.json,/v1/invoiceitems/{invoiceitem},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoiceitem,2,PostInvoiceitemsInvoiceitem
stripe.json,/v1/invoices,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetInvoices
stripe.json,/v1/invoices,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoices
stripe.json,/v1/invoices/create_preview,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesCreatePreview
stripe.json,/v1/invoices/search,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetInvoicesSearch
stripe.json,/v1/invoices/{invoice},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,deleted_invoice|error,2,DeleteInvoicesInvoice
stripe.json,/v1/invoices/{invoice},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,GetInvoicesInvoice
stripe.json,/v1/invoices/{invoice},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoice
stripe.json,/v1/invoices/{invoice}/add_lines,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoiceAddLines
stripe.json,/v1/invoices/{invoice}/attach_payment,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoiceAttachPayment
stripe.json,/v1/invoices/{invoice}/finalize,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoiceFinalize
stripe.json,/v1/invoices/{invoice}/lines,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetInvoicesInvoiceLines
stripe.json,/v1/invoices/{invoice}/lines/{line_item_id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|line_item,2,PostInvoicesInvoiceLinesLineItemId
stripe.json,/v1/invoices/{invoice}/mark_uncollectible,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoiceMarkUncollectible
stripe.json,/v1/invoices/{invoice}/pay,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoicePay
stripe.json,/v1/invoices/{invoice}/remove_lines,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoiceRemoveLines
stripe.json,/v1/invoices/{invoice}/send,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoiceSend
stripe.json,/v1/invoices/{invoice}/update_lines,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoiceUpdateLines
stripe.json,/v1/invoices/{invoice}/void,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|invoice,2,PostInvoicesInvoiceVoid
stripe.json,/v1/issuing/authorizations,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIssuingAuthorizations
stripe.json,/v1/issuing/authorizations/{authorization},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.authorization,2,GetIssuingAuthorizationsAuthorization
stripe.json,/v1/issuing/authorizations/{authorization},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.authorization,2,PostIssuingAuthorizationsAuthorization
stripe.json,/v1/issuing/authorizations/{authorization}/approve,POST,1,2026-04-22.dahlia,Stripe API,,,1,http:basic|http:bearer,error|issuing.authorization,2,PostIssuingAuthorizationsAuthorizationApprove
stripe.json,/v1/issuing/authorizations/{authorization}/decline,POST,1,2026-04-22.dahlia,Stripe API,,,1,http:basic|http:bearer,error|issuing.authorization,2,PostIssuingAuthorizationsAuthorizationDecline
stripe.json,/v1/issuing/cardholders,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIssuingCardholders
stripe.json,/v1/issuing/cardholders,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.cardholder,2,PostIssuingCardholders
stripe.json,/v1/issuing/cardholders/{cardholder},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.cardholder,2,GetIssuingCardholdersCardholder
stripe.json,/v1/issuing/cardholders/{cardholder},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.cardholder,2,PostIssuingCardholdersCardholder
stripe.json,/v1/issuing/cards,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIssuingCards
stripe.json,/v1/issuing/cards,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.card,2,PostIssuingCards
stripe.json,/v1/issuing/cards/{card},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.card,2,GetIssuingCardsCard
stripe.json,/v1/issuing/cards/{card},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.card,2,PostIssuingCardsCard
stripe.json,/v1/issuing/disputes,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIssuingDisputes
stripe.json,/v1/issuing/disputes,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.dispute,2,PostIssuingDisputes
stripe.json,/v1/issuing/disputes/{dispute},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.dispute,2,GetIssuingDisputesDispute
stripe.json,/v1/issuing/disputes/{dispute},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.dispute,2,PostIssuingDisputesDispute
stripe.json,/v1/issuing/disputes/{dispute}/submit,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.dispute,2,PostIssuingDisputesDisputeSubmit
stripe.json,/v1/issuing/personalization_designs,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIssuingPersonalizationDesigns
stripe.json,/v1/issuing/personalization_designs,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.personalization_design,2,PostIssuingPersonalizationDesigns
stripe.json,/v1/issuing/personalization_designs/{personalization_design},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.personalization_design,2,GetIssuingPersonalizationDesignsPersonalizationDesign
stripe.json,/v1/issuing/personalization_designs/{personalization_design},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.personalization_design,2,PostIssuingPersonalizationDesignsPersonalizationDesign
stripe.json,/v1/issuing/physical_bundles,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIssuingPhysicalBundles
stripe.json,/v1/issuing/physical_bundles/{physical_bundle},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.physical_bundle,2,GetIssuingPhysicalBundlesPhysicalBundle
stripe.json,/v1/issuing/settlements/{settlement},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.settlement,2,GetIssuingSettlementsSettlement
stripe.json,/v1/issuing/settlements/{settlement},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.settlement,2,PostIssuingSettlementsSettlement
stripe.json,/v1/issuing/tokens,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIssuingTokens
stripe.json,/v1/issuing/tokens/{token},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.token,2,GetIssuingTokensToken
stripe.json,/v1/issuing/tokens/{token},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.token,2,PostIssuingTokensToken
stripe.json,/v1/issuing/transactions,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetIssuingTransactions
stripe.json,/v1/issuing/transactions/{transaction},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.transaction,2,GetIssuingTransactionsTransaction
stripe.json,/v1/issuing/transactions/{transaction},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.transaction,2,PostIssuingTransactionsTransaction
stripe.json,/v1/link_account_sessions,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.session,2,PostLinkAccountSessions
stripe.json,/v1/link_account_sessions/{session},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.session,2,GetLinkAccountSessionsSession
stripe.json,/v1/linked_accounts,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetLinkedAccounts
stripe.json,/v1/linked_accounts/{account},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.account,2,GetLinkedAccountsAccount
stripe.json,/v1/linked_accounts/{account}/disconnect,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.account,2,PostLinkedAccountsAccountDisconnect
stripe.json,/v1/linked_accounts/{account}/owners,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetLinkedAccountsAccountOwners
stripe.json,/v1/linked_accounts/{account}/refresh,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|financial_connections.account,2,PostLinkedAccountsAccountRefresh
stripe.json,/v1/mandates/{mandate},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|mandate,2,GetMandatesMandate
stripe.json,/v1/payment_attempt_records,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetPaymentAttemptRecords
stripe.json,/v1/payment_attempt_records/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|payment_attempt_record,2,GetPaymentAttemptRecordsId
stripe.json,/v1/payment_intents,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetPaymentIntents
stripe.json,/v1/payment_intents,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|payment_intent,2,PostPaymentIntents
stripe.json,/v1/payment_intents/search,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetPaymentIntentsSearch
